election_code,election_date,territory_code,territory_name,territory_type,organ,subscribers,votes,voters_pct,abstention_pct,blank_votes,blank_pct,null_votes,null_pct,mandates_assigned,mandates_unassigned,mandates_total,state
AUT25,2025-10-12,040720,Mascarenhas,Freguesia,CM,555,350,63.06,36.94,7,2,6,1.71,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040721,Mirandela,Freguesia,CM,10730,6307,58.78,41.22,78,1.24,91,1.44,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040722,Múrias,Freguesia,CM,303,180,59.41,40.59,0,0,4,2.22,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040724,Passos,Freguesia,CM,382,288,75.39,24.61,2,0.69,1,0.35,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040727,São Pedro Velho,Freguesia,CM,305,191,62.62,37.38,2,1.05,3,1.57,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040728,São Salvador,Freguesia,CM,219,181,82.65,17.349999999999994,1,0.55,5,2.76,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040729,Suçães,Freguesia,CM,609,419,68.8,31.200000000000003,13,3.1,6,1.43,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040730,Torre de Dona Chama,Freguesia,CM,952,577,60.61,39.39,6,1.04,13,2.25,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040731,Vale de Asnes,Freguesia,CM,280,180,64.29,35.709999999999994,2,1.11,2,1.11,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040732,Vale de Gouvinhas,Freguesia,CM,335,211,62.99,37.01,2,0.95,5,2.37,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040733,Vale de Salgueiro,Freguesia,CM,362,265,73.2,26.799999999999997,2,0.75,5,1.89,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040734,Vale de Telhas,Freguesia,CM,295,188,63.73,36.27,4,2.13,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040738,Avantos e Romeu,Freguesia,CM,445,368,82.7,17.299999999999997,6,1.63,7,1.9,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040739,"Avidagos, Navalho e Pereira",Freguesia,CM,472,354,75,25,5,1.41,5,1.41,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040740,"Barcel, Marmelos e Valverde da Gestosa",Freguesia,CM,385,242,62.86,37.14,7,2.89,5,2.07,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040741,Franco e Vila Boa,Freguesia,CM,305,212,69.51,30.489999999999995,1,0.47,3,1.42,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040742,Freixeda e Vila Verde,Freguesia,CM,163,92,56.44,43.56,3,3.26,3,3.26,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040801,Azinhoso,Freguesia,CM,320,183,57.19,42.81,5,2.73,3,1.64,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040802,Bemposta,Freguesia,CM,645,406,62.95,37.05,6,1.48,4,0.99,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040803,Bruçó,Freguesia,CM,161,129,80.12,19.879999999999995,6,4.65,3,2.33,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040804,Brunhoso,Freguesia,CM,386,313,81.09,18.909999999999997,12,3.83,3,0.96,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040807,Castelo Branco,Freguesia,CM,472,322,68.22,31.78,4,1.24,3,0.93,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040808,Castro Vicente,Freguesia,CM,316,221,69.94,30.060000000000002,2,0.9,1,0.45,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040809,Meirinhos,Freguesia,CM,302,234,77.48,22.519999999999996,2,0.85,2,0.85,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040811,Paradela,Freguesia,CM,148,112,75.68,24.319999999999993,1,0.89,3,2.68,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040812,Penas Roias,Freguesia,CM,366,248,67.76,32.239999999999995,4,1.61,2,0.81,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040813,Peredo da Bemposta,Freguesia,CM,207,156,75.36,24.64,2,1.28,3,1.92,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040815,Saldanha,Freguesia,CM,147,118,80.27,19.730000000000004,2,1.69,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040817,São Martinho do Peso,Freguesia,CM,416,246,59.13,40.87,4,1.63,4,1.63,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040819,Tó,Freguesia,CM,173,138,79.77,20.230000000000004,1,0.72,2,1.45,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040820,Travanca,Freguesia,CM,154,99,64.29,35.709999999999994,2,2.02,2,2.02,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040821,Urrós,Freguesia,CM,336,213,63.39,36.61,5,2.35,5,2.35,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040822,Vale da Madre,Freguesia,CM,146,114,78.08,21.92,1,0.88,5,4.39,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040826,Vila de Ala,Freguesia,CM,241,144,59.75,40.25,5,3.47,1,0.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040829,"Brunhozinho, Castanheira e Sanhoane",Freguesia,CM,245,169,68.98,31.019999999999996,5,2.96,6,3.55,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040830,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei",Freguesia,CM,3523,2367,67.19,32.81,28,1.18,42,1.77,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040831,Remondes e Soutelo,Freguesia,CM,457,264,57.77,42.23,4,1.52,5,1.89,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040832,Vilarinho dos Galegos e Ventozelo,Freguesia,CM,411,256,62.29,37.71,4,1.56,10,3.91,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040901,Açoreira,Freguesia,CM,367,284,77.38,22.620000000000005,1,0.35,5,1.76,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040903,Cabeça Boa,Freguesia,CM,386,240,62.18,37.82,1,0.42,1,0.42,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040905,Carviçais,Freguesia,CM,576,397,68.92,31.08,7,1.76,11,2.77,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040906,Castedo,Freguesia,CM,162,109,67.28,32.72,0,0,1,0.92,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040909,Horta da Vilariça,Freguesia,CM,276,167,60.51,39.49,0,0,3,1.8,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040910,Larinho,Freguesia,CM,390,256,65.64,34.36,1,0.39,2,0.78,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040911,Lousa,Freguesia,CM,390,221,56.67,43.33,5,2.26,3,1.36,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040913,Mós,Freguesia,CM,206,162,78.64,21.36,2,1.23,3,1.85,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040916,Torre de Moncorvo,Freguesia,CM,2426,1749,72.09,27.909999999999997,27,1.54,25,1.43,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040918,Adeganha e Cardanha,Freguesia,CM,632,432,68.35,31.650000000000006,6,1.39,3,0.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040919,Felgar e Souto da Velha,Freguesia,CM,1012,672,66.4,33.599999999999994,7,1.04,12,1.79,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040920,Felgueiras e Maçores,Freguesia,CM,407,307,75.43,24.569999999999993,2,0.65,2,0.65,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,040921,Urros e Peredo dos Castelhanos,Freguesia,CM,408,286,70.1,29.900000000000006,1,0.35,3,1.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041002,Benlhevai,Freguesia,CM,216,160,74.07,25.930000000000007,5,3.13,4,2.5,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041005,Freixiel,Freguesia,CM,630,412,65.4,34.599999999999994,4,0.97,8,1.94,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041009,Roios,Freguesia,CM,147,114,77.55,22.450000000000003,1,0.88,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041010,Samões,Freguesia,CM,364,262,71.98,28.019999999999996,8,3.05,4,1.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041011,Sampaio,Freguesia,CM,144,95,65.97,34.03,0,0,1,1.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041012,Santa Comba de Vilariça,Freguesia,CM,417,271,64.99,35.010000000000005,8,2.95,8,2.95,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041013,Seixo de Manhoses,Freguesia,CM,439,294,66.97,33.03,6,2.04,7,2.38,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041014,Trindade,Freguesia,CM,150,86,57.33,42.67,0,0,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041015,Vale Frechoso,Freguesia,CM,167,132,79.04,20.959999999999994,1,0.76,1,0.76,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041020,Assares e Lodões,Freguesia,CM,271,142,52.4,47.6,2,1.41,5,3.52,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041021,Candoso e Carvalho de Egas,Freguesia,CM,296,180,60.81,39.19,4,2.22,6,3.33,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041022,Valtorno e Mourão,Freguesia,CM,413,237,57.38,42.62,1,0.42,6,2.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041023,Vila Flor e Nabo,Freguesia,CM,2241,1438,64.17,35.83,34,2.36,40,2.78,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041024,Vilas Boas e Vilarinho das Azenhas,Freguesia,CM,651,472,72.5,27.5,5,1.06,5,1.06,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041103,Argozelo,Freguesia,CM,874,547,62.59,37.41,8,1.46,12,2.19,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041107,Carção,Freguesia,CM,493,262,53.14,46.86,8,3.05,8,3.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041108,Matela,Freguesia,CM,278,136,48.92,51.08,2,1.47,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041109,Pinelo,Freguesia,CM,203,131,64.53,35.47,2,1.53,1,0.76,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041110,Santulhão,Freguesia,CM,541,274,50.65,49.35,3,1.09,9,3.28,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041113,Vilar Seco,Freguesia,CM,196,136,69.39,30.61,7,5.15,1,0.74,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041114,Vimioso,Freguesia,CM,1272,816,64.15,35.849999999999994,9,1.1,21,2.57,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041115,"Algoso, Campo de Víboras e Uva",Freguesia,CM,685,394,57.52,42.48,12,3.05,15,3.81,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041116,Caçarelhos e Angueira,Freguesia,CM,294,208,70.75,29.25,6,2.88,8,3.85,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041117,Vale de Frades e Avelanoso,Freguesia,CM,418,288,68.9,31.099999999999994,7,2.43,3,1.04,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041201,Agrochão,Freguesia,CM,236,153,64.83,35.17,7,4.58,6,3.92,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041203,Candedo,Freguesia,CM,324,195,60.19,39.81,4,2.05,10,5.13,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041204,Celas,Freguesia,CM,264,183,69.32,30.680000000000007,2,1.09,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041206,Edral,Freguesia,CM,212,138,65.09,34.91,2,1.45,3,2.17,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041207,Edrosa,Freguesia,CM,194,114,58.76,41.24,2,1.75,1,0.88,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041208,Ervedosa,Freguesia,CM,409,255,62.35,37.65,2,0.78,2,0.78,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041215,Paçó,Freguesia,CM,244,193,79.1,20.900000000000006,3,1.55,4,2.07,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041216,Penhas Juntas,Freguesia,CM,288,178,61.81,38.19,5,2.81,3,1.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041219,Rebordelo,Freguesia,CM,613,416,67.86,32.14,1,0.24,12,2.88,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041221,Santalha,Freguesia,CM,274,142,51.82,48.18,1,0.7,2,1.41,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041226,Tuizelo,Freguesia,CM,365,183,50.14,49.86,3,1.64,4,2.19,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041227,Vale das Fontes,Freguesia,CM,346,237,68.5,31.5,2,0.84,1,0.42,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041229,Vila Boa de Ousilhão,Freguesia,CM,199,125,62.81,37.19,2,1.6,2,1.6,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041230,Vila Verde,Freguesia,CM,198,124,62.63,37.37,2,1.61,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041232,Vilar de Ossos,Freguesia,CM,234,157,67.09,32.91,1,0.64,2,1.27,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041233,Vilar de Peregrinos,Freguesia,CM,175,97,55.43,44.57,0,0,3,3.09,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041234,Vilar Seco de Lomba,Freguesia,CM,239,155,64.85,35.150000000000006,2,1.29,2,1.29,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041235,Vinhais,Freguesia,CM,2151,1504,69.92,30.08,19,1.26,25,1.66,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041236,Curopos e Vale de Janeiro,Freguesia,CM,332,218,65.66,34.34,3,1.38,3,1.38,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041237,Moimenta e Montouto,Freguesia,CM,281,189,67.26,32.739999999999995,5,2.65,3,1.59,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041238,Nunes e Ousilhão,Freguesia,CM,221,143,64.71,35.290000000000006,1,0.7,1,0.7,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041239,Quirás e Pinheiro Novo,Freguesia,CM,330,159,48.18,51.82,8,5.03,4,2.52,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041240,Sobreiro de Baixo e Alvaredos,Freguesia,CM,459,242,52.72,47.28,2,0.83,7,2.89,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041241,"Soeira, Fresulfe e Mofreita",Freguesia,CM,229,129,56.33,43.67,6,4.65,4,3.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041242,Travanca e Santa Cruz,Freguesia,CM,193,151,78.24,21.760000000000005,0,0,1,0.66,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,041243,Vilar de Lomba e São Jomil,Freguesia,CM,277,210,75.81,24.189999999999998,4,1.9,2,0.95,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050102,Caria,Freguesia,CM,1701,1098,64.55,35.45,20,1.82,20,1.82,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050104,Inguias,Freguesia,CM,616,439,71.27,28.730000000000004,5,1.14,6,1.37,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050105,Maçainhas,Freguesia,CM,290,207,71.38,28.620000000000005,4,1.93,1,0.48,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050107,Belmonte,Freguesia,CM,2624,1864,71.04,28.959999999999994,14,0.75,17,0.91,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050108,Colmeal da Torre,Freguesia,CM,594,430,72.39,27.61,7,1.63,6,1.4,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050201,Alcains,Freguesia,CM,4417,2534,57.37,42.63,48,1.89,37,1.46,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050202,Almaceda,Freguesia,CM,488,327,67.01,32.989999999999995,7,2.14,6,1.83,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050203,Benquerenças,Freguesia,CM,609,445,73.07,26.930000000000007,9,2.02,10,2.25,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050205,Castelo Branco,Freguesia,CM,31078,18233,58.67,41.33,280,1.54,190,1.04,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050211,Lardosa,Freguesia,CM,792,504,63.64,36.36,5,0.99,8,1.59,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050212,Louriçal do Campo,Freguesia,CM,468,319,68.16,31.840000000000003,6,1.88,2,0.63,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050214,Malpica do Tejo,Freguesia,CM,342,243,71.05,28.950000000000003,7,2.88,3,1.23,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050216,Monforte da Beira,Freguesia,CM,285,177,62.11,37.89,1,0.56,6,3.39,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050220,Salgueiro do Campo,Freguesia,CM,612,441,72.06,27.939999999999998,7,1.59,4,0.91,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050221,Santo André das Tojeiras,Freguesia,CM,559,375,67.08,32.92,12,3.2,10,2.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050222,São Vicente da Beira,Freguesia,CM,944,665,70.44,29.560000000000002,5,0.75,10,1.5,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050223,Sarzedas,Freguesia,CM,896,588,65.62,34.379999999999995,11,1.87,9,1.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050225,Tinalhas,Freguesia,CM,489,361,73.82,26.180000000000007,5,1.39,3,0.83,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050226,Cebolais de Cima e Retaxo,Freguesia,CM,1590,1077,67.74,32.260000000000005,19,1.76,18,1.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050229,Freixial e Juncal do Campo,Freguesia,CM,641,474,73.95,26.049999999999997,5,1.05,8,1.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050231,Póvoa de Rio de Moinhos e Cafede,Freguesia,CM,856,556,64.95,35.05,11,1.98,7,1.26,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050232,Escalos de Baixo,Freguesia,CM,668,454,67.96,32.040000000000006,3,0.66,4,0.88,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050233,Escalos de Cima,Freguesia,CM,768,591,76.95,23.049999999999997,10,1.69,4,0.68,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050234,Lousa,Freguesia,CM,484,348,71.9,28.099999999999994,3,0.86,3,0.86,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050235,Mata,Freguesia,CM,356,240,67.42,32.58,5,2.08,3,1.25,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050236,Ninho do Açor,Freguesia,CM,326,252,77.3,22.700000000000003,4,1.59,4,1.59,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050237,Sobral do Campo,Freguesia,CM,310,220,70.97,29.03,4,1.82,5,2.27,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050302,Aldeia de São Francisco de Assis,Freguesia,CM,450,342,76,24,7,2.05,3,0.88,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050305,Boidobra,Freguesia,CM,2743,1865,67.99,32.010000000000005,30,1.61,26,1.39,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050308,Cortes do Meio,Freguesia,CM,688,438,63.66,36.34,8,1.83,9,2.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050309,Dominguizo,Freguesia,CM,918,716,78,22,15,2.09,15,2.09,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050310,Erada,Freguesia,CM,605,448,74.05,25.950000000000003,7,1.56,5,1.12,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050311,Ferro,Freguesia,CM,1382,913,66.06,33.94,26,2.85,14,1.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050312,Orjais,Freguesia,CM,625,421,67.36,32.64,10,2.38,15,3.56,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050314,Paul,Freguesia,CM,1325,887,66.94,33.06,22,2.48,15,1.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050315,Peraboa,Freguesia,CM,869,585,67.32,32.68000000000001,12,2.05,12,2.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050318,São Jorge da Beira,Freguesia,CM,488,355,72.75,27.25,7,1.97,11,3.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050322,Sobral de São Miguel,Freguesia,CM,306,226,73.86,26.14,3,1.33,3,1.33,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050324,Tortosendo,Freguesia,CM,4704,3233,68.73,31.269999999999996,76,2.35,46,1.42,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050325,Unhais da Serra,Freguesia,CM,1030,728,70.68,29.319999999999993,11,1.51,16,2.2,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050327,Verdelhos,Freguesia,CM,522,328,62.84,37.16,14,4.27,15,4.57,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050335,Covilhã e Canhoso,Freguesia,CM,16270,9577,58.86,41.14,185,1.93,142,1.48,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050337,Teixoso e Sarzedo,Freguesia,CM,3708,2340,63.11,36.89,45,1.92,54,2.31,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050338,Vale Formoso e Aldeia do Souto,Freguesia,CM,648,440,67.9,32.099999999999994,14,3.18,10,2.27,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050339,Barco,Freguesia,CM,492,321,65.24,34.760000000000005,10,3.12,1,0.31,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050340,Cantar-Galo,Freguesia,CM,1702,1080,63.45,36.55,14,1.3,6,0.56,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050341,Casegas,Freguesia,CM,390,187,47.95,52.05,5,2.67,1,0.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050342,Coutada,Freguesia,CM,319,192,60.19,39.81,12,6.25,5,2.6,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050343,Ourondo,Freguesia,CM,332,210,63.25,36.75,6,2.86,5,2.38,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050344,Peso,Freguesia,CM,620,394,63.55,36.45,8,2.03,4,1.02,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050345,Vales do Rio,Freguesia,CM,580,446,76.9,23.099999999999994,5,1.12,5,1.12,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050346,Vila do Carvalho,Freguesia,CM,1336,887,66.39,33.61,10,1.13,8,0.9,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050401,Alcaide,Freguesia,CM,564,420,74.47,25.53,10,2.38,4,0.95,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050402,Alcaria,Freguesia,CM,1017,703,69.12,30.879999999999995,16,2.28,14,1.99,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050403,Alcongosta,Freguesia,CM,379,299,78.89,21.11,3,1,3,1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050406,Alpedrinha,Freguesia,CM,841,584,69.44,30.560000000000002,11,1.88,4,0.68,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050408,Barroca,Freguesia,CM,453,287,63.36,36.64,3,1.05,10,3.48,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050410,Bogas de Cima,Freguesia,CM,345,186,53.91,46.09,4,2.15,1,0.54,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050411,Capinha,Freguesia,CM,429,286,66.67,33.33,12,4.2,7,2.45,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050412,Castelejo,Freguesia,CM,634,417,65.77,34.230000000000004,4,0.96,10,2.4,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050413,Castelo Novo,Freguesia,CM,290,229,78.97,21.03,4,1.75,3,1.31,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050416,Fatela,Freguesia,CM,457,349,76.37,23.629999999999995,6,1.72,7,2.01,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050419,Lavacolhos,Freguesia,CM,195,113,57.95,42.05,4,3.54,2,1.77,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050420,Orca,Freguesia,CM,499,328,65.73,34.269999999999996,8,2.44,7,2.13,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050421,Pêro Viseu,Freguesia,CM,679,451,66.42,33.58,20,4.43,9,2,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050424,Silvares,Freguesia,CM,911,547,60.04,39.96,8,1.46,7,1.28,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050425,Soalheira,Freguesia,CM,806,544,67.49,32.510000000000005,12,2.21,9,1.65,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050426,Souto da Casa,Freguesia,CM,725,508,70.07,29.930000000000007,8,1.57,4,0.79,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050427,Telhado,Freguesia,CM,569,373,65.55,34.45,1,0.27,8,2.14,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050431,Enxames,Freguesia,CM,395,324,82.03,17.97,14,4.32,8,2.47,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050432,Três Povos,Freguesia,CM,794,505,63.6,36.4,13,2.57,8,1.58,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050433,Janeiro de Cima e Bogas de Baixo,Freguesia,CM,481,270,56.13,43.87,6,2.22,2,0.74,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050434,"Fundão, Valverde, Donas, A. Joanes, A. Nova Cabo",Freguesia,CM,11341,7337,64.69,35.31,113,1.54,81,1.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050435,Póvoa de Atalaia e Atalaia do Campo,Freguesia,CM,935,669,71.55,28.450000000000003,8,1.2,11,1.64,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050436,Vale de Prazeres e Mata da Rainha,Freguesia,CM,1132,700,61.84,38.16,17,2.43,10,1.43,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050502,Aldeia de Santa Margarida,Freguesia,CM,206,132,64.08,35.92,2,1.52,4,3.03,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050505,Ladoeiro,Freguesia,CM,1057,725,68.59,31.409999999999997,15,2.07,15,2.07,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050506,Medelim,Freguesia,CM,185,130,70.27,29.730000000000004,3,2.31,3,2.31,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050509,Oledo,Freguesia,CM,285,198,69.47,30.53,3,1.52,5,2.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,050510,Penha Garcia,Freguesia,CM,533,365,68.48,31.519999999999996,10,2.74,9,2.47,NA,NA,NA,Resultados Apurados
