election_code,election_date,territory_code,territory_name,territory_type,organ,state,party,party_full,party_type,votes,votes_pct,mandates,presidents,absolute_majorities,electoral_circles_compete
AUT25,2025-10-12,010103,Aguada de Cima,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,1220,71.6,9,1,NA,NA
AUT25,2025-10-12,010109,Fermentelos,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,1221,72.94,7,1,NA,NA
AUT25,2025-10-12,010109,Fermentelos,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,320,19.12,2,0,NA,NA
AUT25,2025-10-12,010112,Macinhata do Vouga,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,1031,68.96,7,1,NA,NA
AUT25,2025-10-12,010112,Macinhata do Vouga,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,354,23.68,2,0,NA,NA
AUT25,2025-10-12,010119,Valongo do Vouga,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,1212,50.92,6,1,NA,NA
AUT25,2025-10-12,010119,Valongo do Vouga,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,540,22.69,2,0,NA,NA
AUT25,2025-10-12,010119,Valongo do Vouga,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,377,15.84,1,0,NA,NA
AUT25,2025-10-12,010119,Valongo do Vouga,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,144,6.05,0,0,NA,NA
AUT25,2025-10-12,010124,Recardães e Espinhel,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,1469,48.48,7,1,NA,NA
AUT25,2025-10-12,010124,Recardães e Espinhel,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1053,34.75,5,0,NA,NA
AUT25,2025-10-12,010124,Recardães e Espinhel,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,284,9.37,1,0,NA,NA
AUT25,2025-10-12,010124,Recardães e Espinhel,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,55,1.82,0,0,NA,NA
AUT25,2025-10-12,010125,Travassô e Óis da Ribeira,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,872,61.28,6,1,NA,NA
AUT25,2025-10-12,010125,Travassô e Óis da Ribeira,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,393,27.62,3,0,NA,NA
AUT25,2025-10-12,010125,Travassô e Óis da Ribeira,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,110,7.73,0,0,NA,NA
AUT25,2025-10-12,010126,"Trofa, Segadães e Lamas do Vouga",Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,996,38.68,4,1,NA,NA
AUT25,2025-10-12,010126,"Trofa, Segadães e Lamas do Vouga",Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,937,36.39,4,0,NA,NA
AUT25,2025-10-12,010126,"Trofa, Segadães e Lamas do Vouga",Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,353,13.71,1,0,NA,NA
AUT25,2025-10-12,010126,"Trofa, Segadães e Lamas do Vouga",Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,140,5.44,0,0,NA,NA
AUT25,2025-10-12,010126,"Trofa, Segadães e Lamas do Vouga",Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,55,2.14,0,0,NA,NA
AUT25,2025-10-12,010127,Préstimo e Macieira de Alcoba,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,286,53.96,4,1,NA,NA
AUT25,2025-10-12,010127,Préstimo e Macieira de Alcoba,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,223,42.08,3,0,NA,NA
AUT25,2025-10-12,010128,Agadão,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,143,64.41,5,1,NA,NA
AUT25,2025-10-12,010128,Agadão,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,76,34.23,2,0,NA,NA
AUT25,2025-10-12,010129,Aguada de Baixo,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,402,53.53,5,1,NA,NA
AUT25,2025-10-12,010129,Aguada de Baixo,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,306,40.75,4,0,NA,NA
AUT25,2025-10-12,010130,Águeda,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,2604,49.89,7,1,NA,NA
AUT25,2025-10-12,010130,Águeda,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1792,34.34,5,0,NA,NA
AUT25,2025-10-12,010130,Águeda,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,341,6.53,1,0,NA,NA
AUT25,2025-10-12,010130,Águeda,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,257,4.92,0,0,NA,NA
AUT25,2025-10-12,010130,Águeda,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,59,1.13,0,0,NA,NA
AUT25,2025-10-12,010131,Barrô,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,504,55.08,6,1,NA,NA
AUT25,2025-10-12,010131,Barrô,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,216,23.61,2,0,NA,NA
AUT25,2025-10-12,010131,Barrô,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,158,17.27,1,0,NA,NA
AUT25,2025-10-12,010132,Belazaima do Chão,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,230,61.17,5,1,NA,NA
AUT25,2025-10-12,010132,Belazaima do Chão,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,135,35.9,2,0,NA,NA
AUT25,2025-10-12,010133,Borralha,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,937,82.48,9,1,NA,NA
AUT25,2025-10-12,010134,Castanheira do Vouga,Freguesia,AF,Resultados Apurados,PPD/PSD.MPT, ,Coalition,339,88.05,7,1,NA,NA
AUT25,2025-10-12,010202,Alquerubim,Freguesia,AF,Resultados Apurados,PPD/PSD.IL, ,Coalition,720,49.38,5,1,NA,NA
AUT25,2025-10-12,010202,Alquerubim,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,686,47.05,4,0,NA,NA
AUT25,2025-10-12,010203,Angeja,Freguesia,AF,Resultados Apurados,PPD/PSD.IL, ,Coalition,601,47.62,5,1,NA,NA
AUT25,2025-10-12,010203,Angeja,Freguesia,AF,Resultados Apurados,UPA, ,GroupCitizen,502,39.78,4,0,NA,NA
AUT25,2025-10-12,010203,Angeja,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,104,8.24,0,0,NA,NA
AUT25,2025-10-12,010203,Angeja,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,23,1.82,0,0,NA,NA
AUT25,2025-10-12,010204,Branca,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,2188,69.53,7,1,NA,NA
AUT25,2025-10-12,010204,Branca,Freguesia,AF,Resultados Apurados,PPD/PSD.IL, ,Coalition,630,20.02,2,0,NA,NA
AUT25,2025-10-12,010204,Branca,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,192,6.1,0,0,NA,NA
AUT25,2025-10-12,010204,Branca,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,59,1.87,0,0,NA,NA
AUT25,2025-10-12,010206,Ribeira de Fráguas,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,743,76.36,8,1,NA,NA
AUT25,2025-10-12,010206,Ribeira de Fráguas,Freguesia,AF,Resultados Apurados,PPD/PSD.IL, ,Coalition,166,17.06,1,0,NA,NA
AUT25,2025-10-12,010206,Ribeira de Fráguas,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,21,2.16,0,0,NA,NA
AUT25,2025-10-12,010209,Albergaria-a-Velha e Valmaior,Freguesia,AF,Resultados Apurados,PPD/PSD.IL, ,Coalition,2528,44.11,7,1,NA,NA
AUT25,2025-10-12,010209,Albergaria-a-Velha e Valmaior,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,2164,37.76,5,0,NA,NA
AUT25,2025-10-12,010209,Albergaria-a-Velha e Valmaior,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,416,7.26,1,0,NA,NA
AUT25,2025-10-12,010209,Albergaria-a-Velha e Valmaior,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,336,5.86,0,0,NA,NA
AUT25,2025-10-12,010209,Albergaria-a-Velha e Valmaior,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,101,1.76,0,0,NA,NA
AUT25,2025-10-12,010210,São João de Loure e Frossos,Freguesia,AF,Resultados Apurados,CDS-PP, ,PoliticalParty,594,34.66,4,1,NA,NA
AUT25,2025-10-12,010210,São João de Loure e Frossos,Freguesia,AF,Resultados Apurados,PPD/PSD.IL, ,Coalition,581,33.9,3,0,NA,NA
AUT25,2025-10-12,010210,São João de Loure e Frossos,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,278,16.22,1,0,NA,NA
AUT25,2025-10-12,010210,São João de Loure e Frossos,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,153,8.93,1,0,NA,NA
AUT25,2025-10-12,010210,São João de Loure e Frossos,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,45,2.63,0,0,NA,NA
AUT25,2025-10-12,010304,Avelãs de Caminho,Freguesia,AF,Resultados Apurados,S-PNT, ,GroupCitizen,361,56.67,6,1,NA,NA
AUT25,2025-10-12,010304,Avelãs de Caminho,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,174,27.32,2,0,NA,NA
AUT25,2025-10-12,010304,Avelãs de Caminho,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,68,10.68,1,0,NA,NA
AUT25,2025-10-12,010304,Avelãs de Caminho,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,15,2.35,0,0,NA,NA
AUT25,2025-10-12,010305,Avelãs de Cima,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,762,73.13,7,1,NA,NA
AUT25,2025-10-12,010305,Avelãs de Cima,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,237,22.74,2,0,NA,NA
AUT25,2025-10-12,010307,Moita,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,880,73.89,8,1,NA,NA
AUT25,2025-10-12,010307,Moita,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,181,15.2,1,0,NA,NA
AUT25,2025-10-12,010307,Moita,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,72,6.05,0,0,NA,NA
AUT25,2025-10-12,010309,Sangalhos,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,1019,55.81,6,1,NA,NA
AUT25,2025-10-12,010309,Sangalhos,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,259,14.18,1,0,NA,NA
AUT25,2025-10-12,010309,Sangalhos,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,245,13.42,1,0,NA,NA
AUT25,2025-10-12,010309,Sangalhos,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,213,11.66,1,0,NA,NA
AUT25,2025-10-12,010310,São Lourenço do Bairro,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,623,53.57,5,1,NA,NA
AUT25,2025-10-12,010310,São Lourenço do Bairro,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,352,30.27,3,0,NA,NA
AUT25,2025-10-12,010310,São Lourenço do Bairro,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,116,9.97,1,0,NA,NA
AUT25,2025-10-12,010312,Vila Nova de Monsarros,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,597,69.99,7,1,NA,NA
AUT25,2025-10-12,010312,Vila Nova de Monsarros,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,182,21.34,2,0,NA,NA
AUT25,2025-10-12,010312,Vila Nova de Monsarros,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,51,5.98,0,0,NA,NA
AUT25,2025-10-12,010313,Vilarinho do Bairro,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,843,58.7,6,1,NA,NA
AUT25,2025-10-12,010313,Vilarinho do Bairro,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,349,24.3,2,0,NA,NA
AUT25,2025-10-12,010313,Vilarinho do Bairro,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,143,9.96,1,0,NA,NA
AUT25,2025-10-12,010316,"Amoreira da Gândara, Paredes do Bairro e Ancas",Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,872,59.44,6,1,NA,NA
AUT25,2025-10-12,010316,"Amoreira da Gândara, Paredes do Bairro e Ancas",Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,382,26.04,2,0,NA,NA
AUT25,2025-10-12,010316,"Amoreira da Gândara, Paredes do Bairro e Ancas",Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,129,8.79,1,0,NA,NA
AUT25,2025-10-12,010317,Arcos e Mogofores,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,1615,53.39,8,1,NA,NA
AUT25,2025-10-12,010317,Arcos e Mogofores,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,874,28.89,4,0,NA,NA
AUT25,2025-10-12,010317,Arcos e Mogofores,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,273,9.02,1,0,NA,NA
AUT25,2025-10-12,010317,Arcos e Mogofores,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,141,4.66,0,0,NA,NA
AUT25,2025-10-12,010318,"Tamengos, Aguim e Óis do Bairro",Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP, ,Coalition,693,40.48,4,1,NA,NA
AUT25,2025-10-12,010318,"Tamengos, Aguim e Óis do Bairro",Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,537,31.37,3,0,NA,NA
AUT25,2025-10-12,010318,"Tamengos, Aguim e Óis do Bairro",Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,375,21.9,2,0,NA,NA
AUT25,2025-10-12,010318,"Tamengos, Aguim e Óis do Bairro",Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,18,1.05,0,0,NA,NA
AUT25,2025-10-12,010402,Alvarenga,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,271,40.33,3,1,NA,NA
AUT25,2025-10-12,010402,Alvarenga,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,250,37.2,3,0,NA,NA
AUT25,2025-10-12,010402,Alvarenga,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,137,20.39,1,0,NA,NA
AUT25,2025-10-12,010407,Chave,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,674,81.6,9,1,NA,NA
AUT25,2025-10-12,010409,Escariz,Freguesia,AF,Resultados Apurados,IE, ,GroupCitizen,771,53.92,5,1,NA,NA
AUT25,2025-10-12,010409,Escariz,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,614,42.94,4,0,NA,NA
AUT25,2025-10-12,010411,Fermedo,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,552,64.41,6,1,NA,NA
AUT25,2025-10-12,010411,Fermedo,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,276,32.21,3,0,NA,NA
AUT25,2025-10-12,010413,Mansores,Freguesia,AF,Resultados Apurados,LIM, ,GroupCitizen,611,85.1,7,1,NA,NA
AUT25,2025-10-12,010414,Moldes,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,396,50.45,5,1,NA,NA
AUT25,2025-10-12,010414,Moldes,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,369,47.01,4,0,NA,NA
AUT25,2025-10-12,010415,Rossas,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,590,59.06,6,1,NA,NA
AUT25,2025-10-12,010415,Rossas,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,349,34.93,3,0,NA,NA
AUT25,2025-10-12,010415,Rossas,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,23,2.3,0,0,NA,NA
AUT25,2025-10-12,010416,Santa Eulália,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1002,68.26,7,1,NA,NA
AUT25,2025-10-12,010416,Santa Eulália,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,415,28.27,2,0,NA,NA
AUT25,2025-10-12,010416,Santa Eulália,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,15,1.02,0,0,NA,NA
AUT25,2025-10-12,010417,São Miguel do Mato,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,258,50.1,4,1,NA,NA
AUT25,2025-10-12,010417,São Miguel do Mato,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,243,47.18,3,0,NA,NA
AUT25,2025-10-12,010418,Tropeço,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,430,55.41,5,1,NA,NA
AUT25,2025-10-12,010418,Tropeço,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,321,41.37,4,0,NA,NA
AUT25,2025-10-12,010419,Urrô,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,461,72.14,5,1,NA,NA
AUT25,2025-10-12,010419,Urrô,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,160,25.04,2,0,NA,NA
AUT25,2025-10-12,010420,Várzea,Freguesia,AF,Resultados Apurados,VPL, ,GroupCitizen,169,44.36,3,1,NA,NA
AUT25,2025-10-12,010420,Várzea,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,112,29.4,2,0,NA,NA
AUT25,2025-10-12,010420,Várzea,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,92,24.15,2,0,NA,NA
AUT25,2025-10-12,010421,Arouca e Burgo,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,1658,52.32,5,1,NA,NA
AUT25,2025-10-12,010421,Arouca e Burgo,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1306,41.21,4,0,NA,NA
AUT25,2025-10-12,010421,Arouca e Burgo,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,93,2.93,0,0,NA,NA
AUT25,2025-10-12,010422,Cabreiros e Albergaria da Serra,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,89,59.73,4,1,NA,NA
AUT25,2025-10-12,010422,Cabreiros e Albergaria da Serra,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,54,36.24,3,0,NA,NA
AUT25,2025-10-12,010423,Canelas e Espiunca,Freguesia,AF,Resultados Apurados,JPU, ,GroupCitizen,412,50.61,4,1,NA,NA
AUT25,2025-10-12,010423,Canelas e Espiunca,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,385,47.3,3,0,NA,NA
AUT25,2025-10-12,010424,Covelo de Paivó e Janarde,Freguesia,AF,Resultados Apurados,JPCPJ, ,GroupCitizen,100,67.11,5,1,NA,NA
AUT25,2025-10-12,010424,Covelo de Paivó e Janarde,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM.IL, ,Coalition,47,31.54,2,0,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1548,34.76,6,1,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,SA, ,GroupCitizen,974,21.87,3,0,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,955,21.45,3,0,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,394,8.85,1,0,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,IL, ,PoliticalParty,239,5.37,0,0,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,78,1.75,0,0,NA,NA
AUT25,2025-10-12,010501,Aradas,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,56,1.26,0,0,NA,NA
AUT25,2025-10-12,010502,Cacia,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1776,51.48,8,1,NA,NA
AUT25,2025-10-12,010502,Cacia,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1171,33.94,5,0,NA,NA
AUT25,2025-10-12,010502,Cacia,Freguesia,AF,Resultados Apurados,IL, ,PoliticalParty,158,4.58,0,0,NA,NA
AUT25,2025-10-12,010502,Cacia,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,109,3.16,0,0,NA,NA
AUT25,2025-10-12,010502,Cacia,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,54,1.57,0,0,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,2116,35.33,6,1,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,2104,35.13,5,0,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,728,12.16,2,0,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,IL, ,PoliticalParty,300,5.01,0,0,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,L, ,PoliticalParty,173,2.89,0,0,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,158,2.64,0,0,NA,NA
AUT25,2025-10-12,010505,Esgueira,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,143,2.39,0,0,NA,NA
AUT25,2025-10-12,010508,Oliveirinha,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1423,60.55,6,1,NA,NA
AUT25,2025-10-12,010508,Oliveirinha,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,420,17.87,2,0,NA,NA
AUT25,2025-10-12,010508,Oliveirinha,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,281,11.96,1,0,NA,NA
AUT25,2025-10-12,010508,Oliveirinha,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,81,3.45,0,0,NA,NA
AUT25,2025-10-12,010508,Oliveirinha,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,28,1.19,0,0,NA,NA
AUT25,2025-10-12,010510,São Bernardo,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1438,52.79,6,1,NA,NA
AUT25,2025-10-12,010510,São Bernardo,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,753,27.64,3,0,NA,NA
AUT25,2025-10-12,010510,São Bernardo,Freguesia,AF,Resultados Apurados,IL, ,PoliticalParty,168,6.17,0,0,NA,NA
AUT25,2025-10-12,010510,São Bernardo,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,95,3.49,0,0,NA,NA
AUT25,2025-10-12,010510,São Bernardo,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,83,3.05,0,0,NA,NA
AUT25,2025-10-12,010511,São Jacinto,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,277,52.36,4,1,NA,NA
AUT25,2025-10-12,010511,São Jacinto,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,163,30.81,2,0,NA,NA
AUT25,2025-10-12,010511,São Jacinto,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,73,13.8,1,0,NA,NA
AUT25,2025-10-12,010513,Santa Joana,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1916,47.74,8,1,NA,NA
AUT25,2025-10-12,010513,Santa Joana,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1162,28.96,4,0,NA,NA
AUT25,2025-10-12,010513,Santa Joana,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,440,10.96,1,0,NA,NA
AUT25,2025-10-12,010513,Santa Joana,Freguesia,AF,Resultados Apurados,IL, ,PoliticalParty,179,4.46,0,0,NA,NA
AUT25,2025-10-12,010513,Santa Joana,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,88,2.19,0,0,NA,NA
AUT25,2025-10-12,010513,Santa Joana,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,85,2.12,0,0,NA,NA
AUT25,2025-10-12,010515,Eixo e Eirol,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1316,42.89,6,1,NA,NA
AUT25,2025-10-12,010515,Eixo e Eirol,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,1224,39.9,6,0,NA,NA
AUT25,2025-10-12,010515,Eixo e Eirol,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,302,9.84,1,0,NA,NA
AUT25,2025-10-12,010515,Eixo e Eirol,Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,50,1.63,0,0,NA,NA
AUT25,2025-10-12,010515,Eixo e Eirol,Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,50,1.63,0,0,NA,NA
AUT25,2025-10-12,010516,"Requeixo, Nossa Senhora de Fátima e Nariz",Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,1432,63.64,7,1,NA,NA
AUT25,2025-10-12,010516,"Requeixo, Nossa Senhora de Fátima e Nariz",Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,378,16.8,1,0,NA,NA
AUT25,2025-10-12,010516,"Requeixo, Nossa Senhora de Fátima e Nariz",Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,291,12.93,1,0,NA,NA
AUT25,2025-10-12,010516,"Requeixo, Nossa Senhora de Fátima e Nariz",Freguesia,AF,Resultados Apurados,B.E., ,PoliticalParty,44,1.96,0,0,NA,NA
AUT25,2025-10-12,010516,"Requeixo, Nossa Senhora de Fátima e Nariz",Freguesia,AF,Resultados Apurados,PCP-PEV, ,Coalition,14,0.62,0,0,NA,NA
AUT25,2025-10-12,010517,Glória e Vera Cruz,Freguesia,AF,Resultados Apurados,PS, ,PoliticalParty,3710,37.46,6,1,NA,NA
AUT25,2025-10-12,010517,Glória e Vera Cruz,Freguesia,AF,Resultados Apurados,PPD/PSD.CDS-PP.PPM, ,Coalition,3231,32.62,5,0,NA,NA
AUT25,2025-10-12,010517,Glória e Vera Cruz,Freguesia,AF,Resultados Apurados,IL, ,PoliticalParty,722,7.29,1,0,NA,NA
AUT25,2025-10-12,010517,Glória e Vera Cruz,Freguesia,AF,Resultados Apurados,CH, ,PoliticalParty,712,7.19,1,0,NA,NA
AUT25,2025-10-12,010517,Glória e Vera Cruz,Freguesia,AF,Resultados Apurados,L, ,PoliticalParty,476,4.81,0,0,NA,NA
