election_code,election_date,territory_code,territory_name,territory_type,organ,subscribers,votes,voters_pct,abstention_pct,blank_votes,blank_pct,null_votes,null_pct,mandates_assigned,mandates_unassigned,mandates_total,state
AUT25,2025-10-12,030378,Nogueiró e Tenões,Freguesia,AM,4941,3194,64.64,35.36,64,2,20,0.63,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030379,"Real, Dume e Semelhe",Freguesia,AM,12203,7907,64.8,35.2,179,2.26,79,1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030380,Santa Lucrécia de Algeriz e Navarra,Freguesia,AM,895,652,72.85,27.150000000000006,28,4.29,10,1.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030381,Vilaça e Fradelos,Freguesia,AM,1500,1156,77.07,22.930000000000007,24,2.08,17,1.47,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030401,Abadim,Freguesia,AM,516,412,79.84,20.159999999999997,4,0.97,1,0.24,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030404,Basto,Freguesia,AM,923,712,77.14,22.86,18,2.53,6,0.84,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030405,Bucos,Freguesia,AM,557,411,73.79,26.209999999999994,5,1.22,6,1.46,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030406,Cabeceiras de Basto,Freguesia,AM,671,482,71.83,28.17,2,0.41,2,0.41,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030407,Cavez,Freguesia,AM,1559,806,51.7,48.3,21,2.61,10,1.24,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030408,Faia,Freguesia,AM,535,393,73.46,26.540000000000006,9,2.29,1,0.25,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030413,Pedraça,Freguesia,AM,741,528,71.26,28.739999999999995,10,1.89,5,0.95,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030415,Rio Douro,Freguesia,AM,956,634,66.32,33.68000000000001,5,0.79,7,1.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030418,Alvite e Passos,Freguesia,AM,1098,759,69.13,30.870000000000005,8,1.05,9,1.19,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030419,Arco de Baúlhe e Vila Nune,Freguesia,AM,2076,1465,70.57,29.430000000000007,18,1.23,20,1.37,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030420,Gondiães e Vilar de Cunhas,Freguesia,AM,581,357,61.45,38.55,5,1.4,4,1.12,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030422,Outeiro,Freguesia,AM,1094,816,74.59,25.409999999999997,3,0.37,8,0.98,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030423,Painzela,Freguesia,AM,879,626,71.22,28.78,9,1.44,6,0.96,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030424,Refojos de Basto,Freguesia,AM,4804,3395,70.67,29.33,29,0.85,33,0.97,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030501,Agilde,Freguesia,AM,1112,786,70.68,29.319999999999993,9,1.15,12,1.53,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030502,Arnóia,Freguesia,AM,1442,1036,71.84,28.159999999999997,13,1.25,19,1.83,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030503,Borba de Montanha,Freguesia,AM,1133,778,68.67,31.33,15,1.93,5,0.64,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030508,Codeçoso,Freguesia,AM,370,303,81.89,18.11,4,1.32,1,0.33,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030510,Fervença,Freguesia,AM,1090,791,72.57,27.430000000000007,3,0.38,7,0.88,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030515,Moreira do Castelo,Freguesia,AM,556,447,80.4,19.599999999999994,6,1.34,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030517,Rego,Freguesia,AM,1132,671,59.28,40.72,14,2.09,9,1.34,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030518,Ribas,Freguesia,AM,841,577,68.61,31.39,7,1.21,5,0.87,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030520,Basto (São Clemente),Freguesia,AM,1340,835,62.31,37.69,13,1.56,6,0.72,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030521,Vale de Bouro,Freguesia,AM,690,437,63.33,36.67,8,1.83,7,1.6,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030523,"Britelo, Gémeos e Ourilhe",Freguesia,AM,3398,2335,68.72,31.28,39,1.67,39,1.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030524,Caçarilhe e Infesta,Freguesia,AM,599,396,66.11,33.89,4,1.01,6,1.52,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030525,Canedo de Basto e Corgo,Freguesia,AM,1137,815,71.68,28.319999999999993,12,1.47,9,1.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030526,Carvalho e Basto (Santa Tecla),Freguesia,AM,812,543,66.87,33.129999999999995,9,1.66,2,0.37,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030527,"Veade, Gagos e Molares",Freguesia,AM,1657,1241,74.89,25.11,21,1.69,15,1.21,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030601,Antas,Freguesia,AM,2062,1368,66.34,33.66,42,3.07,19,1.39,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030608,Forjães,Freguesia,AM,2476,1803,72.82,27.180000000000007,28,1.55,18,1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030610,Gemeses,Freguesia,AM,1041,781,75.02,24.980000000000004,8,1.02,7,0.9,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030615,Vila Chã,Freguesia,AM,1298,883,68.03,31.97,12,1.36,4,0.45,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030619,Fonte Boa e Rio Tinto,Freguesia,AM,1668,1362,81.65,18.349999999999994,15,1.1,9,0.66,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030621,Apúlia,Freguesia,AM,4421,2920,66.05,33.95,47,1.61,27,0.92,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030622,Belinho,Freguesia,AM,1889,1266,67.02,32.980000000000004,20,1.58,11,0.87,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030623,Curvos,Freguesia,AM,743,606,81.56,18.439999999999998,5,0.83,6,0.99,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030624,Esposende,Freguesia,AM,3824,2577,67.39,32.61,38,1.47,27,1.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030625,Fão,Freguesia,AM,3316,2187,65.95,34.05,47,2.15,24,1.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030626,Gandra,Freguesia,AM,1352,1067,78.92,21.08,23,2.16,13,1.22,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030627,Mar,Freguesia,AM,1027,740,72.05,27.950000000000003,11,1.49,4,0.54,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030628,Marinhas,Freguesia,AM,6589,4430,67.23,32.769999999999996,95,2.14,52,1.17,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030629,Palmeira de Faro,Freguesia,AM,2151,1563,72.66,27.340000000000003,23,1.47,15,0.96,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030705,Armil,Freguesia,AM,644,513,79.66,20.340000000000003,12,2.34,3,0.58,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030708,Estorãos,Freguesia,AM,1949,1333,68.39,31.61,31,2.33,18,1.35,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030709,Fafe,Freguesia,AM,15107,8821,58.39,41.61,217,2.46,111,1.26,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030712,Fornelos,Freguesia,AM,1556,1069,68.7,31.299999999999997,47,4.4,14,1.31,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030714,Golães,Freguesia,AM,2033,1493,73.44,26.560000000000002,27,1.81,9,0.6,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030716,Medelo,Freguesia,AM,1386,838,60.46,39.54,31,3.7,10,1.19,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030719,Paços,Freguesia,AM,1040,695,66.83,33.17,19,2.73,14,2.01,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030722,Quinchães,Freguesia,AM,2200,1457,66.23,33.769999999999996,37,2.54,22,1.51,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030723,Regadas,Freguesia,AM,1559,1172,75.18,24.819999999999993,15,1.28,5,0.43,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030724,Revelhe,Freguesia,AM,750,505,67.33,32.67,12,2.38,8,1.58,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030725,Ribeiros,Freguesia,AM,570,409,71.75,28.25,15,3.67,7,1.71,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030726,Arões (Santa Cristina),Freguesia,AM,1459,944,64.7,35.3,27,2.86,12,1.27,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030728,São Gens,Freguesia,AM,1723,1031,59.84,40.16,24,2.33,16,1.55,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030729,Silvares (São Martinho),Freguesia,AM,1283,941,73.34,26.659999999999997,20,2.13,10,1.06,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030730,Arões (São Romão),Freguesia,AM,3428,2066,60.27,39.73,83,4.02,31,1.5,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030733,Travassós,Freguesia,AM,1655,1066,64.41,35.59,21,1.97,19,1.78,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030736,Vinhós,Freguesia,AM,687,454,66.08,33.92,12,2.64,9,1.98,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030737,"Aboim, Felgueiras, Gontim e Pedraído",Freguesia,AM,1060,556,52.45,47.55,11,1.98,10,1.8,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030738,Agrela e Serafão,Freguesia,AM,1133,804,70.96,29.040000000000006,17,2.11,12,1.49,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030739,Antime e Silvares (São Clemente),Freguesia,AM,1998,1440,72.07,27.930000000000007,42,2.92,13,0.9,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030740,"Ardegão, Arnozela e Seidões",Freguesia,AM,1088,722,66.36,33.64,18,2.49,5,0.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030741,Cepães e Fareja,Freguesia,AM,2065,1365,66.1,33.900000000000006,50,3.66,16,1.17,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030742,Freitas e Vila Cova,Freguesia,AM,757,535,70.67,29.33,7,1.31,5,0.93,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030743,Monte e Queimadela,Freguesia,AM,1042,448,42.99,57.01,10,2.23,4,0.89,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030744,Moreira do Rei e Várzea Cova,Freguesia,AM,1939,1248,64.36,35.64,28,2.24,12,0.96,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030801,Aldão,Freguesia,AM,1271,973,76.55,23.450000000000003,10,1.03,3,0.31,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030804,Azurém,Freguesia,AM,7986,5124,64.16,35.84,108,2.11,44,0.86,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030806,Barco,Freguesia,AM,1360,1007,74.04,25.959999999999994,20,1.99,8,0.79,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030807,Brito,Freguesia,AM,4302,3163,73.52,26.480000000000004,56,1.77,21,0.66,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030808,Caldelas,Freguesia,AM,5857,4021,68.65,31.349999999999994,81,2.01,25,0.62,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030812,Costa,Freguesia,AM,4436,3122,70.38,29.620000000000005,55,1.76,18,0.58,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030813,Creixomil,Freguesia,AM,8559,5583,65.23,34.769999999999996,101,1.81,58,1.04,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030815,Fermentões,Freguesia,AM,4918,3243,65.94,34.06,54,1.67,27,0.83,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030820,Gonça,Freguesia,AM,860,722,83.95,16.049999999999997,16,2.22,6,0.83,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030821,Gondar,Freguesia,AM,2296,1618,70.47,29.53,47,2.9,15,0.93,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030823,Guardizela,Freguesia,AM,2094,1548,73.93,26.069999999999993,43,2.78,27,1.74,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030824,Infantas,Freguesia,AM,1533,1160,75.67,24.33,28,2.41,6,0.52,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030827,Longos,Freguesia,AM,1364,955,70.01,29.989999999999995,24,2.51,7,0.73,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030828,Lordelo,Freguesia,AM,3670,2468,67.25,32.75,69,2.8,21,0.85,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030830,Mesão Frio,Freguesia,AM,4124,2970,72.02,27.980000000000004,59,1.99,21,0.71,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030831,Moreira de Cónegos,Freguesia,AM,4219,2750,65.18,34.81999999999999,71,2.58,25,0.91,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030832,Nespereira,Freguesia,AM,2327,1602,68.84,31.159999999999997,32,2,7,0.44,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030835,Pencelo,Freguesia,AM,1130,795,70.35,29.650000000000006,10,1.26,8,1.01,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030836,Pinheiro,Freguesia,AM,1056,769,72.82,27.180000000000007,17,2.21,4,0.52,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030837,Polvoreira,Freguesia,AM,3070,2165,70.52,29.480000000000004,43,1.99,13,0.6,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030838,Ponte,Freguesia,AM,6190,4086,66.01,33.989999999999995,109,2.67,28,0.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030840,Ronfe,Freguesia,AM,4121,3187,77.34,22.659999999999997,101,3.17,22,0.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030842,Prazins (Santa Eufémia),Freguesia,AM,1192,902,75.67,24.33,16,1.77,5,0.55,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030850,Selho (São Cristóvão),Freguesia,AM,1985,1411,71.08,28.92,31,2.2,13,0.92,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030854,Selho (São Jorge),Freguesia,AM,5271,3722,70.61,29.39,69,1.85,27,0.73,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030857,Candoso (São Martinho),Freguesia,AM,1232,947,76.87,23.129999999999995,16,1.69,6,0.63,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030858,Sande (São Martinho),Freguesia,AM,2355,1490,63.27,36.73,32,2.15,13,0.87,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030865,São Torcato,Freguesia,AM,3121,2303,73.79,26.209999999999994,24,1.04,9,0.39,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030866,Serzedelo,Freguesia,AM,3244,2230,68.74,31.260000000000005,40,1.79,9,0.4,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030868,Silvares,Freguesia,AM,2048,1491,72.8,27.200000000000003,29,1.95,12,0.8,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030871,Urgezes,Freguesia,AM,5026,3379,67.23,32.769999999999996,72,2.13,25,0.74,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030875,Abação e Gémeos,Freguesia,AM,2431,1932,79.47,20.53,43,2.23,5,0.26,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030877,Arosa e Castelões,Freguesia,AM,679,476,70.1,29.900000000000006,13,2.73,4,0.84,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030878,Atães e Rendufe,Freguesia,AM,2397,1613,67.29,32.709999999999994,30,1.86,11,0.68,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030879,Briteiros Santo Estêvão e Donim,Freguesia,AM,2034,1438,70.7,29.299999999999997,27,1.88,14,0.97,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030880,Briteiros São Salvador e Briteiros Santa Leocádia,Freguesia,AM,1711,1209,70.66,29.340000000000003,18,1.49,15,1.24,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030881,Candoso São Tiago e Mascotelos,Freguesia,AM,3276,2373,72.44,27.560000000000002,53,2.23,26,1.1,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030883,"Leitões, Oleiros e Figueiredo",Freguesia,AM,1295,1019,78.69,21.310000000000002,19,1.86,7,0.69,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030884,"Oliveira, São Paio e São Sebastião",Freguesia,AM,6882,4190,60.88,39.12,74,1.77,27,0.64,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030886,Sande São Lourenço e Balazar,Freguesia,AM,1673,1156,69.1,30.900000000000006,7,0.61,18,1.56,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030888,Selho São Lourenço e Gominhães,Freguesia,AM,2007,1483,73.89,26.11,22,1.48,10,0.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030890,"Souto Santa Maria, Souto São Salvador e Gondomar",Freguesia,AM,2178,1542,70.8,29.200000000000003,25,1.62,11,0.71,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030892,Airão (Santa Maria),Freguesia,AM,1461,1160,79.4,20.599999999999994,16,1.38,10,0.86,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030893,Airão São João,Freguesia,AM,693,581,83.84,16.159999999999997,9,1.55,2,0.34,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030894,Calvos,Freguesia,AM,963,707,73.42,26.58,8,1.13,6,0.85,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030895,Conde,Freguesia,AM,1182,894,75.63,24.370000000000005,23,2.57,6,0.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030896,Corvite,Freguesia,AM,868,655,75.46,24.540000000000006,7,1.07,6,0.92,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030897,Gandarela,Freguesia,AM,957,675,70.53,29.47,15,2.22,4,0.59,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030898,Prazins Santo Tirso,Freguesia,AM,995,755,75.88,24.120000000000005,21,2.78,3,0.4,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030899,Sande (São Clemente),Freguesia,AM,1464,1081,73.84,26.159999999999997,6,0.56,8,0.74,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,0308FA,Sande (Vila Nova),Freguesia,AM,1727,1290,74.7,25.299999999999997,28,2.17,13,1.01,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,0308FB,São Faustino,Freguesia,AM,869,693,79.75,20.25,6,0.87,4,0.58,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,0308FC,Serzedo,Freguesia,AM,1118,854,76.39,23.61,11,1.29,7,0.82,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,0308FD,Tabuadelo,Freguesia,AM,1476,1171,79.34,20.659999999999997,18,1.54,10,0.85,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,0308FE,Vermil,Freguesia,AM,1027,800,77.9,22.099999999999994,18,2.25,2,0.25,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030906,Covelas,Freguesia,AM,402,319,79.35,20.650000000000006,3,0.94,9,2.82,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030908,Ferreiros,Freguesia,AM,361,297,82.27,17.730000000000004,4,1.35,1,0.34,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030912,Galegos,Freguesia,AM,582,428,73.54,26.459999999999994,0,0,3,0.7,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030913,Garfe,Freguesia,AM,1127,755,66.99,33.010000000000005,10,1.32,15,1.99,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030914,Geraz do Minho,Freguesia,AM,546,443,81.14,18.86,9,2.03,2,0.45,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030915,Lanhoso,Freguesia,AM,742,541,72.91,27.090000000000003,8,1.48,3,0.55,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030917,Monsul,Freguesia,AM,725,538,74.21,25.790000000000006,15,2.79,2,0.37,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030919,Póvoa de Lanhoso (Nossa Senhora do Amparo),Freguesia,AM,5355,3644,68.05,31.950000000000003,72,1.98,41,1.13,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030921,Rendufinho,Freguesia,AM,687,541,78.75,21.25,4,0.74,9,1.66,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030922,Santo Emilião,Freguesia,AM,879,649,73.83,26.17,9,1.39,4,0.62,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030923,São João de Rei,Freguesia,AM,412,324,78.64,21.36,3,0.93,3,0.93,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030924,Serzedelo,Freguesia,AM,709,515,72.64,27.36,10,1.94,6,1.17,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030925,Sobradelo da Goma,Freguesia,AM,722,523,72.44,27.560000000000002,8,1.53,6,1.15,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030926,Taíde,Freguesia,AM,1836,1201,65.41,34.59,13,1.08,10,0.83,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030927,Travassos,Freguesia,AM,639,478,74.8,25.200000000000003,6,1.26,1,0.21,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030929,Vilela,Freguesia,AM,640,486,75.94,24.060000000000002,8,1.65,1,0.21,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030930,Águas Santas e Moure,Freguesia,AM,598,442,73.91,26.090000000000003,15,3.39,5,1.13,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030931,Calvos e Frades,Freguesia,AM,743,583,78.47,21.53,8,1.37,6,1.03,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030932,Campos e Louredo,Freguesia,AM,1485,1126,75.82,24.180000000000007,22,1.95,9,0.8,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030933,Esperança e Brunhais,Freguesia,AM,620,438,70.65,29.349999999999994,6,1.37,3,0.68,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030934,Fonte Arcada e Oliveira,Freguesia,AM,1692,1240,73.29,26.709999999999994,13,1.05,15,1.21,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,030935,"Verim, Friande e Ajude",Freguesia,AM,675,515,76.3,23.700000000000003,8,1.55,9,1.75,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031001,Balança,Freguesia,AM,315,235,74.6,25.400000000000006,7,2.98,1,0.43,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031003,Campo do Gerês,Freguesia,AM,166,112,67.47,32.53,2,1.79,1,0.89,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031004,Carvalheira,Freguesia,AM,315,225,71.43,28.569999999999993,8,3.56,2,0.89,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031008,Covide,Freguesia,AM,316,229,72.47,27.53,6,2.62,4,1.75,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031009,Gondoriz,Freguesia,AM,283,201,71.02,28.980000000000004,2,1,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031010,Moimenta,Freguesia,AM,734,524,71.39,28.61,20,3.82,6,1.15,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031012,Ribeira,Freguesia,AM,216,147,68.06,31.939999999999998,3,2.04,0,0,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031013,Rio Caldo,Freguesia,AM,775,510,65.81,34.19,16,3.14,5,0.98,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031014,Souto,Freguesia,AM,484,395,81.61,18.39,14,3.54,7,1.77,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031015,Valdosende,Freguesia,AM,542,447,82.47,17.53,8,1.79,3,0.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031017,Vilar da Veiga,Freguesia,AM,1078,780,72.36,27.64,20,2.56,13,1.67,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031018,Chamoim e Vilar,Freguesia,AM,386,287,74.35,25.650000000000006,15,5.23,2,0.7,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031019,Chorense e Monte,Freguesia,AM,509,395,77.6,22.400000000000006,5,1.27,2,0.51,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031020,Cibões e Brufe,Freguesia,AM,320,192,60,40,5,2.6,1,0.52,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031105,Cantelães,Freguesia,AM,666,529,79.43,20.569999999999993,10,1.89,5,0.95,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031107,Eira Vedra,Freguesia,AM,647,526,81.3,18.700000000000003,10,1.9,3,0.57,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031108,Guilhofrei,Freguesia,AM,945,666,70.48,29.519999999999996,5,0.75,6,0.9,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031109,Louredo,Freguesia,AM,415,278,66.99,33.010000000000005,8,2.88,2,0.72,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031110,Mosteiro,Freguesia,AM,681,521,76.51,23.489999999999995,5,0.96,7,1.34,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031111,Parada de Bouro,Freguesia,AM,477,379,79.45,20.549999999999997,5,1.32,1,0.26,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031112,Pinheiro,Freguesia,AM,387,304,78.55,21.450000000000003,8,2.63,6,1.97,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031113,Rossas,Freguesia,AM,1577,1090,69.12,30.879999999999995,10,0.92,14,1.28,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031115,Salamonde,Freguesia,AM,361,263,72.85,27.150000000000006,2,0.76,1,0.38,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031118,Tabuaças,Freguesia,AM,899,699,77.75,22.25,8,1.14,4,0.57,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031120,Vieira do Minho,Freguesia,AM,2290,1711,74.72,25.28,17,0.99,18,1.05,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031122,Anissó e Soutelo,Freguesia,AM,353,266,75.35,24.650000000000006,6,2.26,4,1.5,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031123,Anjos e Vilar do Chão,Freguesia,AM,566,453,80.04,19.959999999999994,7,1.55,4,0.88,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031124,Caniçada e Soengas,Freguesia,AM,584,496,84.93,15.069999999999993,7,1.41,7,1.41,NA,NA,NA,Resultados Apurados
AUT25,2025-10-12,031125,Ruivães e Campos,Freguesia,AM,740,554,74.86,25.14,5,0.9,8,1.44,NA,NA,NA,Resultados Apurados
